paraula,dificultat
en,1
rigorós,2
rigorosament,3
rim,3
rima,2
rima,2
rima,2
rimaire,3
rimar,3
rímel,3
ring,2
rinitis,3
rinoceront,3
rinoceront,3
rinoceront,3
rinoceròtid,3
rinofaringe,3
rinologia,3
rínxol,3
rinxolar,3
rioler,3
riota,3
ripari,3
ripollès,2
riquesa,2
ris,3
risc,2
a,1
riscós,3
risible,3
rissar,3
ritmar,3
ritme,2
rítmic,3
rítmicament,3
ritu,2
de,1
riu,1
riuada,2
de,1
rient,2
rival,2
rivalitat,2
rivalitzar,3
rivet,3
rivet,3
rivetejar,3
rizòfit,3
rizoide,3
rizoma,3
rizomatós,3
rizotònic,3
ro,2
roba,2
roba,2
roba,2
roba,2
robada,2
robament,3
robar,2
robador,3
robatori,2
robí,3
robot,2
robòtica,2
robotitzar,3
robotització,3
robust,2
robustesa,3
roc,2
com,1
roc,2
roca,2
rocafort,2
rocall,3
rocalla,3
rocallós,3
rocam,3
rocambolesc,3
rock,2
rocós,3
roda,2
roda,2
roda,2
roda,2
roda,2
roda,2
rodadits,3
rodal,3
rodalia,2
rodament,3
rodament,3
rodamon,3
rodanxa,3
rodanxó,3
rodar,2
rodar,2
rodada,2
rodat,2
rodatge,2
rodeig,3
rodejar,3
rodell,3
rodella,3
rodera,3
rodet,2
rodi,3
rodó,2
en,1
rododendre,3
ròdol,3
rodoladís,3
rodolar,3
rodolament,3
rodolí,3
rodolons,3
a,1
rodona,2
a,1
rodonament,3
rodonenc,3
rodonesa,3
roent,3
roentor,3
roentgen,3
rogació,3
rogall,3
rogallós,3
rogatives,3
rogejar,3
rogenc,3
rogent,3
rogeta,3
rogle,3
fer,1
roí,3
rojor,3
roina,3
roïndat,3
roinejar,3
roïnesa,3
roja,2
rol,2
roldor,3
roleu,3
roll,2
romà,2
a,1
romana,2
romanalla,3
romanç,2
romança,3
romancejar,3
romanceria,3
romanço,3
romandre,2
romanent,2
romanista,3
romanística,3
romanitat,3
romanitzar,3
romanització,3
romàntic,2
romanticisme,2
romàtic,3
rombal,3
rombe,3
ròmbic,3
romboedre,3
rombòedre,3
romboèdric,3
romboidal,3
romboide,3
romeguer,3
romeguera,3
romeguerar,3
romejar,3
romer,3
romeria,3
romesco,3
romeu,2
romiatge,3
rompent,3
rompiment,3
rompre,3
rompre,3
rompre,3
rompre,3
rompre,3
rompre,3
rompre,3
irrompible,3
ruptura,2
rompuda,3
roncadissa,3
roncal,3
roncar,3
els,1
roncador,3
roncaire,3
ronda,2
rondalla,3
rondallístic,3
rondallaire,3
rondallari,3
rondallista,3
rondallística,3
rondar,3
rondar,3
rondejar,3
rondinaire,3
rondinar,3
rondinada,3
rondinejar,3
rondineig,3
rondinós,3
rondó,3
rònec,3
ronquejar,3
ronquera,3
fer,1
a,1
ronsal,3
ronsejar,3
ronsejaire,3
ronso,3
fer,1
röntgen,3
ronxar,3
ronya,3
ronyó,2
amb,1
tenir,1
un,1
ronyonada,3
una,1
ronyonera,3
ronyós,3
roquetam,3
roqueter,3
roquetera,3
roquill,3
roquissar,3
rorqual,3
rorqual,3
rorqual,3
ros,2
ros,2
rossor,3
com,1
rosa,2
rosa,2
rosa,2
rosa,2
rosa,2
rosa,2
rosaci,3
rosàcia,3
rosada,2
rosada,2
rosadenc,3
rosari,2
rosari,2
rosari,2
rosassa,3
rosbif,3
rosca,2
fer,1
roscar,3
rosec,3
rosegaaltars,3
rosegada,3
rosegall,3
rosegar,3
rosegar,3
rosegador,3
rosegó,3
rosella,3
rosèola,3
roser,2
roser,2
roser,2
roserar,3
roseta,3
rosetó,3
rosquilla,3
rossa,2
rossec,3
de,1
ròssec,3
a,1
rossegall,3
rossegar,3
rossegons,3
a,1
rossejar,3
rossejat,3
rossellona,3
rossenc,3
rossí,3
rossinyol,2
rossola,3
rossolar,3
rosta,3
rostar,3
rostidoria,3
rostilló,3
rostir,3
rostisseria,3
rostit,2
rostoll,3
rostollada,3
rostre,2
rot,3
rota,2
rotació,2
rotar,3
rotativa,3
rotatori,3
rotllada,3
rotllana,3
rotlle,3
fer,1
rotllo,2
fer,1
rotlo,3
fer,1
rotonda,2
rotor,3
ròtula,3
rotund,2
rotundament,2
rotunditat,3
rou,3
roure,2
com,1
roure,2
roure,2
roureda,3
rousseaunià,3
rova,3
rovell,2
rovellar,3
rovellament,3
rovelló,3
rovelló,3
rovellola,3
royalty,3
rua,2
rubèola,3
rubiàcia,3
rubicund,3
rubidi,3
rubiol,3
rubiol,3
ruble,3
rubor,3
ruboritzar,3
ruborós,3
rúbrica,3
de,1
rubricar,3
ruca,3
rucada,3
ruda,3
rude,3
rudesa,3
ruderal,3
rudiment,3
rudimentari,3
rufagada,3
rufià,3
rufianesc,3
ruflar,3
ruflet,3
rúfol,3
ruga,3
rugbi,2
rugir,3
rugit,3
rugós,3
rugositat,3
ruibarbre,3
ruïna,2
en,1
ruïnós,3
ruixada,3
ruixador,3
ruixar,2
ruixat,3
ruixim,3
ruixó,3
ruleta,2
ruleta,2
rulot,3
rumb,2
rumba,2
rumbejar,3
rumbós,3
rumen,3
rumiar,3
rumiador,3
rumiament,3
ruminant,3
rumor,2
runa,2
runam,3
rupestre,3
rupia,3
rupícola,3
rupit,3
rupturisme,3
rupturista,3
rural,2
ruralia,3
ruralisme,3
rusc,3
rusca,3
russificar,3
russificació,3
russulal,3
rústec,3
rústic,2
en,1
rusticitat,3
rustiquesa,3
ruta,2
rutàcia,3
ruteni,3
rutilar,3
rutilant,3
rutina,2
rutinari,3
rutinàriament,3
rutlla,2
rutllar,3
saba,2
saba,2
saba,2
sabadellenc,2
sabana,3
sàbat,3
amb,1
sabatada,3
sabatasses,3
sabateria,3
sabàtic,3
sabatilla,3
sabent,2
a,1
fer,1
no,1
no,1
no,1
no,1
no,1
qui,1
saber,1
saber,1
saber,1
saber,1
saber,1
sabedor,3
gai,2
saberut,3
sabir,3
sable,3
sabó,2
donar,1
saboner,3
sabonera,3
saboneria,3
sabonós,3
sabor,2
saboritzant,3
saborós,3
sabotatge,2
sabotejar,3
sabotejador,3
sabre,2
sabrejar,3
sabuda,3
a,1
sense,1
saburra,3
saburral,3
saburrós,3
sabut,2
sac,2
a,1
posar,1
sac,2
sac,2
sac,2
sac,2
sac,2
sac,2
saca,3
sacada,3
sacar,3
sacàrid,3
sacarificar,3
sacarificació,3
sacarificador,3
sacarímetre,3
sacarina,3
sacarosa,3
sacerdoci,3
sacerdot,2
sacerdotal,3
saciar,3
insaciable,3
sacietat,3
sacotell,3
sacra,2
sacralitzar,3
sacralització,3
sacramental,3
sacrificar,2
sacrificador,3
sacrifici,2
sacríleg,3
sacrilegi,3
sacrosant,3
sacsar,3
sacsada,3
sacsejar,2
sacseig,3
sacsejada,3
sacsó,3
sàcul,3
sad,2
sàdic,3
sadisme,3
sadoll,3
sadollar,3
insadollable,3
sadollament,3
sadomasoquisme,3
sadomasoquista,3
safanòria,3
safareig,2
fer,1
safari,2
safari,2
safata,2
amb,1
safè,3
safena,3
sàfic,3
safir,3
safirí,3
saforenc,3
safra,3
safrà,2
fer,1
safraner,3
safranera,3
saga,2
anar,1
no,1
sagaç,3
sagacitat,3
sagaçment,3
sagal,3
sageta,3
sagetera,3
sagí,3
sagital,3
sagitat,3
sagnant,2
sagnar,3
el,1
sagnia,3
sagnós,3
sagrament,2
santíssim,2
sacramentari,3
sagramental,3
sagramentar,3
sagramentat,3
sagrari,3
sagrera,2
sagristà,3
sagristanesc,3
sagristia,2
saguntí,3
saharià,3
sahariana,3
sahrauí,2
saïm,3
sainet,3
sainetesc,3
sainetista,3
sajolida,3
sajolida,3
sake,2
sal,2
sal,2
sal,2
sal,2
sala,1
sala,1
sala,1
sala,1
sala,1
salabre,3
salabret,3
salabror,3
salabrós,3
salaç,3
salacot,3
saladura,3
salamandra,2
salamàndria,3
salami,3
salaó,3
salar,3
salament,3
salari,2
salarial,2
salat,2
fer,1
salconduit,3
saldar,2
saldo,2
saler,3
salera,3
salesià,3
salfumant,3
salí,3
salicàcia,3
salina,3
saliner,3
salinitat,3
salinitzar,3
salinització,3
saliva,2
salivació,3
salivada,3
salival,3
salivar,3
salivejar,3
salivera,3
fer,1
salivós,3
sallar,3
sallent,2
salm,3
salmejar,3
salmeig,3
salmista,3
salmó,2
salmòdia,3
salmodiar,3
salmonat,3
salmonel·la,3
salmonel·losi,3
salmònid,3
salmorra,3
salmorrar,3
salnitre,3
salnitrós,3
saló,2
salobrenc,3
salomònic,3
salpar,2
salpàs,3
salpassa,3
salpasser,3
salpebrar,3
salpebre,3
salpetre,3
salroig,3
salsa,2
salsera,3
salsifí,3
salsitxa,3
salsitxa,3
salsitxaire,3
salt,2
a,1
el,1
en,1
fer,1
salt,2
salt,2
salt,2
salt,2
salt,2
salt,2
salt,2
saltamartí,3
saltant,2
saltar,2
fer,1
saltar,2
saltar,2
saltar,2
saltador,3
saltataulells,3
saltejador,3
saltejar,3
salteri,3
saltimbanqui,3
saltiri,3
saltiró,3
saltironar,3
saltironejar,3
salubre,3
insalubre,3
insalubritat,3
salubritat,3
saluda,2
saludable,2
saludador,3
saludar,2
a,1
fer,1
salutació,2
salutífer,3
salv,3
salva,2
salvació,2
salvadorenc,3
salvadoreny,3
salvaguarda,2
salvaguardar,2
salvant,2
salvar,2
insalvable,3
salvable,3
salvador,2
salvament,2
salvat,2
salvatge,2
salvatgement,3
salvatgia,3
salvatgeria,3
salvatgí,3
salvatgina,3
salvatgisme,3
salvatjada,3
salvavides,2
sàlvia,3
salze,3
salzeda,3
salzereda,3
sàmara,3
samari,3
samarra,3
samarreta,2
samarreta,2
samba,2
sambori,3
sàmec,3
samfaina,3
samovar,3
samurai,2
sanador,3
sanar,3
sanatiu,3
sanatori,2
sanció,2
sancionar,2
sàndal,3
sandàlia,3
sandvitx,3
sandvitxeria,3
sanedrí,3
sanefa,3
sanejar,3
sanejament,2
sang,2
a,1
a,1
de,1
de,1
de,1
de,1
donar,1
fer,1
la,1
mala,2
no,1
sang,2
sang,2
sang,2
sang,2
sang,2
sang,2
sang,2
tenir,1
sanglot,3
sanglotar,3
sanglotejar,3
sangloteig,3
sangonella,3
sangonent,3
sangonera,2
sangonós,3
sangós,3
sangria,3
sangtraït,3
sanguejar,3
sanguina,3
sanguinari,3
sanguini,2
sanguinolent,3
sanitat,2
sanitós,3
sansa,2
Maria,1
sant,1
santabàrbara,3
santalàcia,3
santament,3
santbernat,3
santboià,3
santcrist,3
santedat,2
santfeliuenc,3
santificar,3
santificació,3
santificador,3
santificant,3
santíssim,2
santó,3
santoral,3
santuari,2
santvicenter,3
saó,3
sapa,3
sapador,3
sapastre,3
sapiència,3
sapiencial,3
sapient,3
sapindàcia,3
saponificar,3
saponificació,3
sapròfag,3
sapròfit,3
saprofític,3
sàput,3
saquejar,2
saqueig,2
saquejador,3
sara,2
sarabanda,3
saragata,3
saragossà,3
sarau,3
sarauista,3
sarbatana,3
sarcasme,2
sarcàstic,3
sarcàsticament,3
sarcitis,3
sarcòfag,3
sarcoma,3
sarcomatós,3
sarda,2
sardana,2
sardanístic,3
sardanejar,3
sardanista,2
sardina,2
com,1
sardinada,3
sardinal,3
sardinalera,3
sardisme,3
sardònic,3
sardònicament,3
sardònix,3
sarg,3
sarga,3
sargaire,3
sargantana,3
sargàs,3
sargidor,3
sargir,3
sargit,3
sarja,3
sarment,3
sarmentós,3
sarna,3
sarnós,3
sarpat,3
sarraí,3
sàrria,3
sarrió,3
sarró,3
sarsa,3
sarsaparrella,3
sarsuela,3
sàssola,3
sastre,2
sastreria,3
sastrinyol,3
sastrinyoli,3
satànic,3
satanisme,3
sàtir,3
sàtira,2
satiriasi,3
satíric,2
satiritzar,3
satisfacció,2
insatisfacció,2
satisfer,2
insatisfactori,3
satisfactori,2
satisfactòriament,3
satisfaent,3
satisfet,2
saturació,2
saturar,3
saturat,3
insaturat,3
saturnal,3
saturnisme,3
saüc,3
saudí,3
saudita,2
sauló,3
saulonenc,3
sauna,2
saüquer,3
saure,3
saurí,3
sautor,3
savi,2
sàviament,3
saviesa,2
savina,3
saxifragàcia,3
saxofonista,3
scherzo,3
se,1
sebaci,3
seborrea,3
seborreic,3
a,1
a,1
en,1
en,1
sec,2
secament,3
secor,3
sequedat,3
sec,2
seca,2
de,1
secada,3
secall,3
secalló,3
secallós,3
secaner,3
secardí,3
secció,2
seccionar,3
seccionament,3
secessió,2
secessionisme,3
secessionista,3
secreció,3
secretament,2
en,1
secretar,3
secretor,3
secretari,2
secretaria,2
secretariat,2
secretejar,3
secreter,3
secretisme,3
secretori,3
secta,2
sectari,3
sectarisme,2
sector,1
sector,1
sector,1
sector,1
sectorial,2
secular,2
secularitat,3
secularitzar,3
secularització,3
secularment,3
secundar,3
secundàriament,3
secundina,3
seda,2
com,1
sedació,3
sedaire,3
sedan,2
sedar,3
sedàs,3
sedassar,3
sedassejar,3
sedatiu,3
sedejar,3
sedejant,3
sedentari,3
sedentarisme,3
sedera,3
sederia,3
sedició,2
sediciós,3
sediment,3
sedimentació,3
sedimentar,3
sedimentari,3
sedós,3
seducció,2
seduir,2
seductor,3
sefardita,3
sega,2
segada,3
segadora,3
segaire,3
segar,3
segar,3
segador,3
segament,3
segarrenc,3
segell,2
segellar,2
seglar,3
segle,1
pels,1
segment,2
segmentari,3
segmentar,3
segmentació,3
segó,3
sègol,2
segona,1
amb,1
segonament,3
segonet,3
segons,1
segovià,3
segregacionisme,3
segregacionista,3
segregar,3
segregació,2
segrestar,2
segrest,2
segrestador,3
segrianenc,3
seguda,3
seguici,2
seguida,2
de,1
seguidament,2
seguidor,2
seguir,1
seguir,1
seguir,1
següent,1
seguiment,2
tot,1
per,1
segur,1
de,1
segurament,2
seguretat,1
de,1
seguretat,1
seient,2
seitó,3
selaci,3
selecció,2
selecció,2
seleccionar,2
selecta,2
selecte,3
selectiu,2
selectivitat,2
seleni,3
selenita,3
selfactina,3
sella,2
de,1
selleter,3
selló,3
selva,2
selva,2
selvàtic,3
selvatà,3
sema,3
semàfor,2
semal,3
semalada,3
a,1
semaler,3
semàntica,2
semàntic,3
semantista,3
semblança,2
a,1
semblantment,3
fer,1
semblar,2
segons,1
sembra,2
sembrada,3
sembradora,3
sembradura,3
sembrar,2
sembrat,2
semen,2
semença,3
sement,3
sementera,3
semestral,3
semestralment,3
semestre,2
semiautomàtic,3
semicercle,3
semicircular,2
semicilindre,3
semicilíndric,3
semiconductor,3
semiconsonant,3
semiconsonàntic,3
semicorxera,3
semideu,3
semieix,3
semiesfera,3
semiesfèric,3
semifinal,2
semifinalista,3
semifusa,3
semilíquid,3
semimetall,3
semimetàl·lic,3
seminal,3
seminari,2
seminarista,3
seminòmada,3
seminomadisme,3
semiòleg,3
semiologia,3
semiològic,3
semiòtica,3
semiòtic,3
semipermeable,3
semiremolc,3
semisòlid,3
semitò,3
semitransparent,3
semivocal,3
semivocàlic,3
sèmola,3
semoler,3
sempitern,3
sempre,1
com,1
de,1
des,1
per,1
sempre,1
sempre,1
sempreviva,3
sempreviva,3
senador,2
senadoria,3
senalla,3
a,1
senalló,3
senar,3
senat,2
senatorial,3
sencer,2
senda,3
sendemà,3
sender,2
sender,2
sendera,3
senderi,3
senderisme,2
senderista,3
senderó,3
senectut,3
senegalès,3
senescal,3
sengles,2
sénia,2
senier,3
senil,3
senilitat,3
senill,3
senillar,3
sènior,2
sens,2
sensació,2
fer,1
sensacional,2
sensacionalisme,3
sensacionalista,2
sensat,2
insensat,3
insensatament,3
sensatament,3
sensatesa,3
sense,1
no,1
sensibilitat,2
insensibilitat,3
sensibilitzar,2
sensibilització,2
sensibilitzador,3
sensible,2
insensible,2
insensiblement,3
sensiblement,2
sensibler,3
sensibleria,3
sensitiu,3
sensor,2
sensori,3
sensorial,2
sensual,2
sensualisme,3
sensualista,3
sensualitat,3
sentència,2
sentenciós,3
sentenciar,2
sentida,2
sentiment,2
sentimental,2
sentimentalisme,3
sentimentalitat,3
sentina,3
sentir,1
com,1
no,1
sentir,1
sentir,1
sentir,1
sentit,1
sentit,1
sentit,1
un,1
sentor,3
seny,2
a,1
senya,3
senyal,2
ni,1
senyal,2
senyalar,2
senyalitzar,3
senyalització,2
senyar,3
senyera,2
ésser,2
ésser,2
fer,1
senyora,2
senyora,2
senyorejar,3
senyoreta,2
senyoria,2
senyorial,2
senyoriu,3
senyorívol,3
senzill,2
senzillesa,2
senzillament,2
sèpal,3
separació,2
separació,2
separadament,3
separar,2
separable,3
separador,3
separat,2
per,1
separatisme,3
separatista,2
sepeli,3
sèpsia,3
septe,3
septe,3
septenni,3
septentrió,3
septentrional,2
septet,3
sèptic,3
septicèmia,3
septicèmic,3
septuagenari,3
septuagèsima,3
sepulcral,3
sepulcre,2
sepultar,3
sepultura,3
sequaç,3
seqüela,2
seqüència,2
seqüencial,3
sequera,2
séquia,3
sequier,3
sequiol,3
sequiola,3
sequoia,3
serafí,3
seràfic,3
serenitat,2
serenor,3
serena,2
a,1
serenalla,3
serenata,3
serendipitat,3
sereno,3
serf,3
serf,3
sergent,2
serial,2
seriar,3
seriació,3
sericícola,3
sericicultura,3
sèrie,1
en,1
en,1
fora,1
serigrafia,3
seriós,2
serietat,2
seriosament,2
seriositat,3
serjant,3
sermó,2
sermonar,3
sermonejar,3
sermoneig,3
serós,3
serosa,3
seroteràpia,3
seroteràpic,3
serp,2
serp,2
serp,2
serp,2
serpejar,3
serpent,3
serpentejar,3
serpentiforme,3
serpentina,3
serpeta,3
serpoll,3
serra,2
serrà,3
serradís,3
serrador,3
serradora,3
serradura,3
serral,3
serralada,2
serrall,3
serraller,3
serralleria,3
serrànid,3
serrar,3
serrat,2
serrell,3
serrera,3
serrill,3
sèrum,2
sèric,3
serva,3
serval,3
servar,3
servei,1
en,1
fora,1
servei,1
servei,1
servei,1
servei,1
servent,2
server,2
servici,2
servicial,3
servil,3
servilisme,3
servilitat,3
servilment,3
servir,1
anar,1
fer,1
quedar,1
servita,3
servitud,2
servofrè,3
servomecanisme,3
ses,2
sèsam,3
sèssil,3
sessió,2
sessió,2
sessió,2
sesta,3
sestejar,3
set,1
setcentista,3
setciències,2
setembre,1
setge,2
setí,3
setial,3
setinar,3
setinat,3
setmana,1
entre,1
la,1
setmana,1
setmanada,3
setmanalment,3
setmanari,2
setmesó,3
setrill,3
setrilleres,3
de,1
seure,2
sever,2
severament,2
severitat,2
sèver,3
sevillà,3
sevillana,3
sexagenari,3
sexagèsima,3
sexagesimal,3
sexar,3
sexatge,3
sexe,2
sexennal,3
sexenni,3
sexisme,2
sexista,2
sexòleg,3
sexologia,3
sexològic,3
sexta,2
sextant,3
sextet,3
sextina,3
sexual,2
sexualitat,2
sexualment,2
sexuat,3
si,1
siamès,3
sibarita,3
sibarític,3
sibaritisme,3
sibilant,3
sibil·la,3
sibil·lí,3
sibil·lític,3
siboc,3
sic,2
sicari,3
sicilià,2
sicòmor,3
siconi,3
sicosi,3
sida,2
sidecar,3
sideral,3
siderúrgia,3
siderúrgic,3
sidra,3
sidral,3
sífilis,3
sifilític,3
sifó,3
sigil,3
sigil·lar,3
sigil·lògraf,3
sigil·lografia,3
sigil·logràfic,3
sigil·lós,3
sigla,3
sigla,3
sigma,2
signar,2
signant,2
signatari,3
signatura,2
signe,2
signe,2
signe,2
signe,2
significació,2
significar,2
significança,3
significant,2
significatiu,2
sikh,3
sikhisme,3
silenci,2
silenci,2
silenci,2
silenciador,3
silenciar,2
silenciós,2
silenciosament,3
silent,3
sílex,3
silf,3
sílfide,3
silicat,3
sílice,3
silicona,3
silicosi,3
síliqua,3
síl·laba,3
síl·laba,3
síl·laba,3
sil·labari,3
sil·labejar,3
sil·làbic,3
sil·logisme,3
sil·logístic,3
silueta,2
silur,3
silurià,3
silúric,3
silvestre,2
silvícola,3
silvicultor,3
silvicultura,3
simbiont,3
simbiosi,2
simbiòtic,3
símbol,2
simbòlic,2
simbolisme,2
simbolista,3
simbolitzar,3
simbolització,3
simbologia,2
simbomba,3
simetria,2
asimetria,3
simètric,3
asimètric,3
simètricament,3
símfisi,3
simfonia,2
simfònic,3
simi,3
simiesc,3
símil,3
similar,2
similitud,2
simitarra,3
simonia,3
simoníac,3
simpatia,2
per,1
simpàtic,2
simpatitzant,2
simpatitzar,3
simple,2
simplicitat,2
simplement,2
simplificar,2
simplificació,3
simplificador,3
simplista,3
simplisme,3
simposi,2
simpòsium,3
símptoma,2
simptomàtic,3
simptomatologia,3
simptomatològic,3
simulació,2
simulacre,2
simular,2
simulador,2
simultani,3
simultaneïtat,3
simultàniament,2
simultaniejar,3
simun,3
sin,2
sina,3
sinagoga,3
sinalefa,3
sinapsi,3
sinàptic,3
sincer,2
sinceritat,2
sincerament,2
sincerar,3
sincopat,3
síncope,3
sincretisme,3
sincrètic,3
síncron,3
asíncron,3
sincronia,3
asincronia,3
sincrònic,3
sincronitzar,3
sincronització,2
sindèresi,3
síndic,2
síndic,2
sindicalisme,2
sindicalista,2
sindicar,3
sindicació,3
sindicat,2
sindical,2
sindicatura,2
síndria,3
sindriera,3
síndrome,2
síndrome,2
síndrome,2
